date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,reit
2022-10-28,847.71,852.87,1432.81,1989.45,600.36,1670.29,1428.05,862.37,163.83,5849.23,812.42,75.01,139.64,73.96,99.63,102.48,111.5,10541.5,7811.54,6187684.65,243115.24,68067.33,4675.0,352.85
2022-10-29,871.85,822.34,1476.63,2007.72,584.65,1656.43,1394.29,843.28,158.73,5870.42,807.59,76.97,139.26,73.94,99.12,101.65,112.12,10621.34,7739.39,5875064.25,262431.72,67131.17,4545.16,355.79
2022-10-30,863.92,882.0,1537.53,2002.95,560.97,1579.67,1383.52,825.08,154.35,6134.73,828.95,79.78,135.14,74.68,98.67,101.27,111.47,10607.91,9550.77,6113713.2,254682.73,68105.3,4453.6,353.29
2022-10-31,831.89,907.21,1538.02,2025.91,588.05,1605.56,1329.77,858.12,147.82,6208.64,839.06,80.08,141.46,74.93,98.45,101.65,110.43,10926.08,8023.13,5763708.45,264712.82,66561.49,4478.08,351.83
2022-11-01,856.3,867.11,1596.74,1982.2,567.41,1581.28,1309.61,792.57,151.12,5967.81,821.83,82.7,138.85,75.57,99.0,102.02,108.81,10975.66,7864.82,4970096.38,264973.24,68068.69,4421.7,352.93
2022-11-02,910.48,817.32,1567.64,2077.03,559.1,1615.18,1269.96,797.58,144.67,6093.15,837.22,78.99,142.62,76.34,99.24,101.91,108.6,10938.62,7352.19,4967831.19,264459.64,68931.94,4275.18,358.97
2022-11-03,940.1,790.58,1553.17,2120.1,559.51,1615.72,1288.84,803.04,146.95,6103.09,855.81,80.63,145.65,76.11,99.31,101.26,108.93,10657.28,7276.12,5149351.25,256840.97,68258.1,4326.61,367.75
2022-11-04,971.55,785.22,1543.39,2155.81,561.81,1579.15,1294.07,812.55,144.46,6123.07,874.91,80.48,151.76,75.42,101.62,101.81,107.26,10926.5,7293.71,5539220.24,271901.38,69172.21,4362.21,369.23
2022-11-05,929.15,782.51,1640.67,2233.55,551.18,1603.01,1264.64,748.55,140.73,6236.8,871.54,79.32,155.04,75.7,102.68,101.01,108.19,10558.28,7535.54,5329318.26,273402.79,70813.44,4330.3,365.96
2022-11-06,897.42,786.48,1603.62,2262.17,523.43,1574.64,1264.13,737.96,141.39,6288.89,872.17,83.29,154.89,75.96,101.55,100.86,110.0,10314.15,7767.67,5632887.9,266950.79,69630.79,4355.15,363.15
2022-11-07,931.17,782.33,1601.0,2339.61,538.09,1619.25,1172.58,717.93,141.85,6437.33,848.93,82.57,158.49,76.04,102.31,100.83,109.39,10002.82,7996.98,5484421.26,271086.13,69331.01,4336.45,365.33
2022-11-08,917.27,765.44,1653.36,2240.24,505.79,1594.17,1212.76,732.88,148.0,6607.99,822.0,85.63,164.99,76.81,103.58,101.48,109.55,9230.51,8140.32,5322589.08,282924.65,68762.41,4223.16,365.57
2022-11-09,891.11,785.16,1563.06,2342.98,504.45,1599.72,1215.39,768.81,142.99,6630.96,795.52,82.46,164.03,76.56,103.35,101.49,110.15,9295.64,7701.09,5080719.62,270638.88,72096.52,4215.63,368.77
2022-11-10,896.17,803.7,1602.13,2241.59,522.69,1562.26,1197.73,772.98,141.27,6796.94,779.23,79.54,164.04,75.83,103.33,102.17,111.16,8665.39,7407.2,4868493.94,256331.21,73064.81,4335.27,364.19
2022-11-11,844.1,783.98,1620.94,2111.91,530.36,1588.7,1200.16,820.23,135.12,6722.73,771.22,77.35,163.95,74.82,103.68,104.09,112.95,8992.74,7376.78,4533434.23,263571.28,73293.43,4429.05,360.61
2022-11-12,855.65,793.34,1644.8,2067.56,550.2,1560.95,1188.93,810.9,134.29,6784.22,763.91,76.67,164.58,74.77,103.04,102.93,112.4,8779.35,7520.44,4313332.57,248765.07,73934.62,4531.26,350.0
2022-11-13,830.54,782.31,1664.44,2071.2,530.98,1615.15,1186.55,792.4,133.32,7148.65,776.82,75.64,154.75,75.04,102.81,102.22,111.93,9251.86,7689.21,4580124.57,248884.44,72982.71,4432.29,350.49
2022-11-14,890.91,794.2,1679.76,2138.32,514.18,1603.28,1172.69,796.22,130.96,7158.68,768.97,75.77,150.81,75.45,104.54,102.17,111.33,9217.4,7740.69,4718791.07,251377.23,75143.03,4601.25,348.23
2022-11-15,834.56,788.87,1645.18,2118.08,507.91,1563.72,1141.03,811.36,127.54,7159.66,762.95,76.27,150.77,77.41,104.82,101.18,111.5,9558.52,7568.97,4811402.31,245677.8,76494.49,4643.59,349.93
2022-11-16,834.86,798.36,1620.17,2125.93,524.65,1571.94,1068.35,794.6,127.36,7319.27,765.93,76.8,148.06,77.6,106.0,102.57,112.0,9479.08,7741.75,4724911.47,236767.26,75484.88,4563.06,347.94
2022-11-17,887.96,771.96,1572.66,2187.26,517.12,1566.88,1096.79,818.62,131.14,7377.6,751.28,76.93,141.03,75.8,104.83,103.18,113.22,9123.27,7218.51,4976939.82,239542.7,75938.38,4499.95,344.85
2022-11-18,894.08,739.06,1592.26,2206.31,483.1,1536.72,1148.02,839.89,129.39,7458.85,722.44,77.47,142.36,75.35,105.18,104.31,112.11,9298.21,6957.8,5009502.74,252085.59,74580.3,4515.96,347.35
2022-11-19,889.82,759.06,1618.45,2163.53,458.52,1516.31,1137.34,875.32,130.87,7595.87,722.22,77.99,146.07,76.19,105.56,104.77,111.19,10024.92,7271.57,4773906.74,246586.26,76065.97,4574.47,352.64
2022-11-20,862.98,755.91,1703.4,2138.47,461.11,1501.53,1134.96,868.43,135.22,7540.11,736.48,78.35,146.79,75.9,107.12,104.09,111.22,10554.43,7584.1,4917126.04,250810.22,76837.18,4691.32,351.16
2022-11-21,836.6,738.7,1611.74,2161.2,477.19,1523.88,1105.12,861.37,136.74,7721.51,738.78,80.35,151.47,75.9,107.47,105.13,109.55,10708.84,7956.84,4751872.58,253582.06,75314.18,4744.51,350.58
2022-11-22,869.77,713.36,1616.91,2086.52,486.27,1430.09,1112.36,794.86,135.96,7894.37,717.48,81.05,141.19,75.82,108.06,105.6,109.93,10775.6,7802.61,4614668.06,259436.54,77870.43,4681.41,345.17
2022-11-23,835.38,711.95,1624.19,2119.43,490.2,1442.48,1151.35,800.43,138.2,7587.59,697.91,83.48,140.48,76.1,105.78,107.27,110.17,10658.52,8241.9,4761207.13,272488.28,78837.13,4783.0,346.43
2022-11-24,831.88,710.31,1610.58,2091.86,489.55,1460.54,1178.33,798.86,138.76,7513.49,720.85,82.97,143.83,75.28,103.91,107.86,111.97,11321.72,7782.15,4897647.76,269506.24,79741.71,4940.78,343.96
2022-11-25,825.77,730.01,1631.8,2102.3,463.15,1467.06,1164.78,853.17,138.08,7473.07,691.76,82.78,144.31,75.06,104.48,109.57,111.42,11633.75,7820.89,4859759.18,282520.61,81005.1,4983.48,338.47
2022-11-26,796.96,737.93,1633.53,2066.65,466.28,1480.22,1143.78,841.81,144.52,7533.65,688.34,87.72,143.85,76.13,105.48,109.94,114.6,11819.76,8180.51,4848282.61,262452.07,78094.95,4965.77,336.03
2022-11-27,846.26,729.48,1607.33,2040.07,471.92,1578.23,1132.05,819.42,144.82,7692.61,687.8,87.87,146.16,75.69,105.87,110.48,113.64,11290.62,8280.74,5246000.35,271338.6,75242.97,4743.39,334.06
2022-11-28,859.71,745.58,1552.37,2049.13,461.94,1567.53,1143.6,819.78,147.63,9267.53,667.56,83.99,153.96,75.61,107.37,110.13,112.75,11098.06,8168.1,5606995.3,277001.95,76672.68,4628.19,342.29
2022-11-29,891.97,762.65,1575.52,2114.98,462.37,1593.64,1101.7,814.55,157.43,7475.6,649.88,82.96,156.68,75.19,108.92,110.57,111.65,11262.21,8332.82,5561108.16,280523.61,75939.03,4736.66,340.2
2022-11-30,893.08,724.38,1514.7,2168.57,467.68,1594.32,1092.31,821.9,166.75,7443.43,639.78,80.94,157.3,75.56,108.82,110.24,113.08,11175.06,8624.58,5794511.21,233845.24,72993.51,4845.53,340.49
2022-12-01,891.56,747.19,1560.94,2224.45,482.69,1613.76,1059.64,831.1,162.08,7529.32,655.41,79.99,158.26,75.41,107.52,110.47,112.3,11656.03,8617.29,5391431.15,237741.04,73663.23,4775.25,334.24
2022-12-02,887.74,751.88,1525.69,2274.95,486.6,1565.08,1065.45,817.33,161.83,7252.13,655.78,81.36,157.11,75.52,106.85,110.95,111.61,11571.29,8804.7,5330093.42,231670.61,69954.76,4612.42,330.56
2022-12-03,883.03,739.66,1561.71,2851.22,491.73,1534.45,1069.35,833.62,164.56,7438.3,629.36,83.85,164.37,75.67,106.84,111.8,111.91,10813.27,9347.2,5355893.72,244939.05,71434.41,4511.08,334.15
2022-12-04,917.9,761.37,1535.46,2274.14,480.78,1630.32,1001.0,865.22,160.08,7569.12,645.68,84.23,165.77,76.32,107.18,112.23,112.34,10976.72,9330.38,5308712.92,243214.85,70636.1,4677.22,339.11
2022-12-05,896.62,747.37,1500.63,2424.02,491.01,1630.44,1032.67,852.66,164.36,7632.43,661.2,81.77,166.71,76.51,107.67,113.18,112.03,11025.31,9979.08,5413426.63,260928.62,71472.81,4680.27,340.85
2022-12-06,893.65,757.58,1461.66,2488.14,478.73,1600.66,1046.91,848.5,171.4,7904.57,654.66,81.38,164.13,76.27,106.51,113.76,112.37,11811.09,10158.76,5756213.38,271427.99,72388.52,4841.51,343.41
2022-12-07,840.44,791.29,1485.86,2447.09,483.79,1615.44,1040.39,839.14,170.84,7529.27,646.56,83.34,166.8,75.95,106.02,113.84,112.14,12162.98,9898.53,5823269.33,298984.23,71076.04,4889.78,343.94
2022-12-08,823.23,784.77,1472.99,2301.26,479.38,1584.73,1071.24,820.86,160.42,7323.25,652.04,83.93,164.83,75.33,106.11,114.03,112.58,12288.44,9547.05,6063981.91,297413.86,71263.2,4844.03,348.88
2022-12-09,841.28,771.19,1486.94,2348.88,457.96,1604.13,1033.82,802.97,159.64,7191.1,681.75,88.55,172.53,75.12,107.0,114.17,113.97,12127.03,9397.45,6039150.32,301358.91,72582.3,5024.59,347.98
2022-12-10,836.64,731.34,1453.7,2328.86,461.96,1663.37,1020.06,813.4,157.1,7264.06,653.43,86.13,172.39,75.62,107.35,114.7,112.65,11597.45,9401.43,5904330.69,314214.97,70121.86,5178.71,350.76
2022-12-11,865.15,714.37,1503.43,2365.3,459.79,1696.35,1012.42,793.39,163.1,7134.47,635.84,84.76,176.49,77.35,108.64,114.51,112.02,10752.26,9625.46,5674072.9,339589.66,71317.0,5190.52,351.61
2022-12-12,874.99,683.91,1478.29,2347.12,448.44,1713.49,993.59,788.21,163.62,7048.88,645.62,82.24,178.47,77.42,106.99,114.09,112.58,10807.81,9744.11,5970517.15,350376.03,70336.79,5093.8,354.04
2022-12-13,877.58,660.74,1598.54,2974.05,451.37,1728.75,1056.15,753.16,165.25,7051.12,630.95,81.75,176.63,76.59,107.93,115.06,112.75,10727.83,9432.49,6059214.51,327811.89,69430.47,5017.33,357.07
2022-12-14,866.95,704.86,1605.57,2315.43,467.78,1658.49,1038.16,707.82,165.24,7025.47,639.25,87.34,169.83,76.25,107.5,114.29,112.42,10905.74,9545.76,5642835.81,311217.76,68360.0,5006.02,361.03
2022-12-15,878.3,721.44,1573.12,2285.77,474.9,1734.45,1012.01,703.99,161.58,7093.58,631.11,94.73,175.88,75.45,107.27,113.07,113.68,10985.75,9417.48,6021383.94,303353.49,66428.37,4962.64,357.37
2022-12-16,883.08,733.37,1572.26,2119.75,526.27,1670.92,963.18,715.28,161.01,7112.52,667.56,95.92,180.41,73.97,108.71,116.46,114.36,10720.6,9103.59,6242847.7,312388.92,68862.66,4823.8,355.39
2022-12-17,894.23,746.88,1594.0,2072.43,512.98,1693.77,986.72,719.42,154.58,7213.44,704.9,93.54,177.02,74.05,108.2,117.58,114.54,10719.41,9164.74,6199350.28,306964.64,68264.06,4782.39,353.15
2022-12-18,853.65,750.01,1534.09,2014.09,495.47,1720.17,989.83,715.83,155.24,7445.28,708.86,90.0,181.42,75.27,109.68,117.62,112.27,10537.63,9473.0,5711654.63,326774.08,67142.57,4944.5,353.2
2022-12-19,865.42,709.34,1631.14,2055.58,503.47,1682.09,970.56,734.39,156.86,7322.49,662.81,87.38,178.76,75.57,110.4,117.54,112.06,10583.72,9205.04,5843312.81,346049.26,68838.97,5062.76,352.29
2022-12-20,888.42,686.04,1686.1,2131.62,494.69,1714.49,962.99,713.97,152.72,7027.19,645.56,87.27,173.98,75.21,111.02,117.71,111.34,10996.83,9029.35,5798949.86,344780.88,68450.11,5163.69,359.55
2022-12-21,880.54,643.1,1691.2,2117.33,500.9,1674.3,948.42,708.15,150.99,7270.49,638.55,81.11,173.08,75.34,109.51,117.12,110.56,10559.41,8810.63,5683097.52,319961.29,68674.9,5007.89,357.12
2022-12-22,869.33,645.87,1665.52,2168.05,487.37,1720.28,964.44,706.55,150.17,7199.52,625.81,84.85,167.03,75.49,110.82,115.92,109.44,10281.62,9096.17,6165459.93,326356.69,68775.26,5133.59,358.37
2022-12-23,850.89,643.59,1701.99,2234.91,450.89,1724.19,956.26,721.36,155.92,7404.48,631.14,82.83,164.96,75.69,111.03,115.34,108.33,9801.41,8906.2,5890805.72,341110.46,68716.93,5206.04,360.25
2022-12-24,826.68,637.81,1758.15,2091.42,461.56,1781.62,951.71,715.64,158.15,7407.11,639.75,80.32,162.55,75.17,112.69,114.91,109.66,10135.52,8694.58,5927896.83,347132.25,70595.42,6714.93,362.42
2022-12-25,858.02,629.35,1653.2,2034.45,461.26,1864.56,911.39,723.86,150.3,7367.41,629.66,79.09,168.8,74.77,111.29,115.88,108.53,10435.8,8387.9,6480985.49,336352.84,72397.72,5262.31,360.86
2022-12-26,883.07,624.99,1648.48,1988.06,475.18,1853.2,857.14,755.78,147.07,7342.04,654.01,80.29,163.78,75.18,111.63,116.07,110.57,10347.11,8717.92,6566870.52,342217.8,71574.09,5223.89,364.95
2022-12-27,876.56,605.25,1693.05,2068.91,472.79,1797.61,839.4,734.45,146.0,7435.29,635.0,80.75,167.64,75.31,112.67,116.04,110.94,10677.85,8644.54,6335176.15,300572.33,72198.14,5286.62,368.33
2022-12-28,927.22,601.08,1715.06,2196.49,471.53,1878.5,815.33,753.78,146.15,7562.59,667.91,80.29,167.73,74.93,113.19,116.43,110.2,10172.25,8626.94,6603064.76,284142.73,69818.87,5232.38,362.88
2022-12-29,959.61,610.48,1771.86,2213.47,473.41,1963.34,820.0,743.24,138.76,7500.48,656.08,83.06,168.68,75.4,113.84,114.39,111.33,10476.88,8753.0,7249328.26,274429.02,68367.5,5246.21,365.36
2022-12-30,1003.93,620.95,1710.44,2263.4,481.6,2027.61,807.69,735.62,131.3,7387.44,653.54,87.57,170.43,74.41,112.6,115.19,111.77,10212.72,8847.9,7193219.65,287251.48,68340.77,5475.85,372.53
2022-12-31,1026.37,650.03,1734.05,2218.92,472.54,2007.22,810.33,757.96,135.43,7470.97,649.54,89.41,178.74,74.0,111.4,115.3,113.62,9881.49,8772.76,7277741.91,290208.19,69860.16,5429.93,376.0
2023-01-01,1039.06,625.29,1718.1,2171.46,480.95,1953.36,818.56,741.39,142.88,7454.34,678.56,92.3,179.25,73.61,110.93,117.16,115.44,10325.81,8988.45,7471264.63,295105.04,70256.82,5376.88,375.53
2023-01-02,1072.22,637.65,1676.75,2134.59,491.2,1939.66,841.04,733.48,142.62,7038.75,676.16,92.04,186.86,73.5,111.88,118.26,115.49,10792.85,9547.23,7867149.94,275741.31,69811.76,5405.43,378.82
2023-01-03,1063.88,602.03,1724.32,2040.36,505.28,1978.81,862.71,721.29,140.3,6993.82,675.42,92.75,185.3,72.91,111.55,118.48,116.26,10949.12,9260.12,8251779.58,259343.19,70048.03,5328.35,377.18
2023-01-04,1105.3,598.16,1778.36,1993.96,494.47,2013.32,884.47,744.01,137.1,7050.28,650.0,92.6,187.32,72.47,111.77,117.79,116.3,10402.32,9095.88,9234085.08,252766.2,71650.38,5406.98,375.57
2023-01-05,1118.08,567.28,1798.17,1928.21,493.75,1907.38,872.79,764.6,136.58,6609.41,673.65,93.23,180.39,73.08,110.25,118.6,114.21,10285.49,9200.72,9163327.09,247995.01,73184.49,5325.16,377.32
2023-01-06,1125.92,575.36,1780.8,1906.7,479.66,1880.67,846.81,707.19,139.78,6731.27,658.87,96.85,169.2,73.94,110.43,119.73,114.76,10435.59,9048.98,9374965.62,228701.74,72700.3,5291.12,377.49
2023-01-07,1083.06,582.42,1699.44,1834.22,446.96,1853.71,837.61,722.94,139.22,6887.05,683.16,100.21,175.42,73.37,112.32,120.43,116.07,10073.58,8992.93,9465237.51,231705.11,71801.43,5366.25,373.24
2023-01-08,1067.69,568.33,1667.74,1735.3,478.65,1868.18,819.61,690.0,137.72,6723.89,670.32,97.28,171.71,72.94,112.54,120.63,115.66,9564.21,9331.47,8725877.13,234189.34,70306.46,5384.3,380.53
2023-01-09,1108.29,551.28,1733.87,1690.52,461.6,1837.51,824.66,674.04,146.65,6591.08,685.55,99.37,169.44,73.55,113.0,117.98,117.56,9960.51,9300.36,8936120.78,234320.12,68823.75,5262.17,376.45
2023-01-10,1085.84,555.57,1792.42,1703.88,487.5,1831.85,807.71,644.99,148.34,6441.03,664.05,102.06,166.36,74.83,112.95,119.04,117.07,9791.28,8961.37,8934217.79,220486.1,68448.89,5200.78,379.12
2023-01-11,1082.06,552.61,1680.89,1618.26,471.68,1842.57,826.73,660.75,143.32,6410.57,676.42,104.69,167.84,98.77,112.56,119.14,117.02,10128.89,8965.89,8845727.88,233998.14,69807.86,5265.44,379.87
2023-01-12,1113.44,543.16,1765.05,1585.56,490.75,1935.8,840.88,657.18,141.86,6364.55,684.02,100.38,174.52,75.05,114.01,120.88,116.12,10652.85,8989.15,8612841.95,246892.52,69718.73,5058.16,377.87
2023-01-13,1110.36,559.59,1717.98,1576.92,496.59,1953.24,840.78,670.08,138.04,6565.59,685.47,101.53,179.51,75.85,115.28,121.98,116.4,10804.39,9434.79,8537402.25,252460.81,71710.22,5060.22,373.61
2023-01-14,1155.42,575.53,1663.63,1595.08,515.01,2048.26,826.71,693.14,132.25,6543.62,686.2,101.72,178.89,75.87,116.53,123.3,116.49,10866.74,8972.62,8649046.15,278010.89,69804.39,5164.67,375.45
2023-01-15,1156.34,577.41,1642.76,1680.75,511.73,2484.29,822.88,695.56,122.74,6511.23,703.69,104.47,181.12,75.72,115.51,124.77,117.97,10977.67,9167.99,8845509.25,284538.1,71246.53,5101.38,374.96
2023-01-16,1174.69,598.59,1664.97,1729.98,521.91,2016.91,810.99,694.47,121.88,6384.53,737.08,105.58,185.86,75.06,115.98,123.42,118.94,11268.85,8679.33,8458757.7,307560.94,72014.33,5021.44,381.76
2023-01-17,1147.09,594.9,1685.78,1809.63,523.7,1861.19,859.09,705.43,118.98,6187.53,727.23,107.38,191.66,75.97,114.99,124.67,119.16,11095.15,8766.34,8384501.18,286452.66,71448.47,5026.81,384.32
2023-01-18,1158.71,591.67,1798.07,1839.14,536.59,1845.98,837.27,709.87,117.73,6299.51,744.63,111.25,193.5,76.17,113.23,125.23,120.0,11405.21,8418.73,8297120.77,275519.73,71157.69,5101.64,387.68
2023-01-19,1142.02,590.84,1831.97,1893.44,537.57,1845.04,836.23,693.75,113.67,6776.41,727.64,103.59,188.81,75.98,141.74,126.32,119.58,11052.35,8268.41,9173898.32,273029.56,71544.67,5049.77,388.5
2023-01-20,1135.25,587.57,1731.53,1889.1,531.2,1874.47,833.62,727.23,117.24,6590.9,729.03,105.92,190.72,77.11,112.1,126.23,118.2,10782.83,8033.67,9576329.24,277842.94,71309.01,5032.83,391.19
2023-01-21,1140.66,570.16,1730.03,1875.32,552.37,1839.52,824.14,712.24,119.61,6518.22,774.22,102.64,188.94,77.42,111.69,127.42,116.99,10993.08,8438.38,9373027.94,282221.45,71906.86,4929.27,391.86
2023-01-22,1147.53,578.6,1787.08,1926.36,563.36,1856.37,808.44,692.48,116.34,6346.36,774.43,106.03,187.91,78.41,113.4,127.4,115.95,11569.92,8197.2,10503661.4,297654.8,73298.84,5000.29,398.73
2023-01-23,1176.8,580.55,1810.6,1913.47,578.15,1838.95,830.75,676.67,110.24,6530.31,777.84,105.34,189.51,78.28,114.79,127.43,115.24,12174.05,8180.67,10103917.57,320966.93,75937.86,4899.97,403.44
2023-01-24,1135.43,569.22,1787.26,1842.22,616.14,1852.68,812.73,674.43,112.77,6583.73,787.64,106.9,179.95,78.75,114.61,127.7,117.25,12167.45,8207.62,10490673.28,316341.35,74677.1,4870.85,397.26
2023-01-25,1129.6,558.75,1753.18,1790.99,628.31,1814.75,842.55,681.07,115.04,6733.94,797.39,106.78,180.18,78.58,114.5,126.8,117.19,11619.02,7964.33,11574487.72,306561.7,76491.11,4982.95,394.68
2023-01-26,1126.19,537.43,1665.03,1794.14,605.01,1796.86,835.05,701.91,111.82,6692.81,816.53,107.88,182.73,79.07,114.34,126.58,117.08,11522.55,8308.45,11728801.17,282328.7,77928.06,5058.99,401.83
2023-01-27,1157.36,560.37,1589.85,1796.62,617.12,1856.42,859.47,701.85,112.79,7071.44,834.51,105.47,194.25,79.32,114.47,128.76,118.11,11461.02,11758.32,10154242.03,261112.62,77344.5,5103.14,398.16
2023-01-28,1143.17,548.5,1661.46,1830.29,615.18,1812.89,856.82,703.19,117.03,7398.11,831.05,107.12,185.21,79.05,114.79,129.14,118.17,10671.1,8657.73,11098812.18,276129.78,81880.5,4944.86,389.43
2023-01-29,1158.71,572.33,1628.46,1782.69,612.88,1808.62,880.18,715.66,112.35,7202.01,818.29,109.78,182.0,78.68,116.62,128.71,120.46,10538.02,8559.82,11560341.27,259461.27,80791.94,4966.03,389.03
2023-01-30,1213.14,583.34,1596.39,1786.15,595.95,1729.43,896.28,717.19,109.38,6924.54,841.65,118.04,179.11,78.07,117.13,127.21,121.73,10022.91,8657.49,13215161.46,273744.35,80368.08,5026.93,390.36
2023-01-31,1251.61,564.82,1574.74,1787.0,604.47,1744.31,874.68,697.63,108.23,6882.0,832.91,117.49,184.89,78.25,118.46,127.25,122.05,10360.03,8443.34,13303873.72,273064.34,79632.89,5112.83,392.06
2023-02-01,1251.63,569.51,1593.41,1805.4,594.64,1746.06,897.5,716.72,110.86,6679.33,854.27,121.15,180.32,78.54,119.46,128.29,121.56,10486.22,8630.67,13072595.3,251200.49,79259.22,5271.55,387.71
2023-02-02,1276.65,558.8,1608.85,1850.69,600.91,1870.89,934.97,728.44,114.46,6752.69,802.52,126.54,175.61,77.95,118.84,128.42,122.99,10543.45,8331.02,13351423.75,246942.42,83762.86,5481.04,391.62
2023-02-03,1311.51,585.33,1648.02,1883.74,619.03,1826.42,973.85,724.08,116.47,6901.64,796.83,124.8,169.39,77.86,119.36,129.13,122.59,10907.64,8499.64,13469602.0,225235.19,84882.55,5453.76,387.63
2023-02-04,1268.35,573.42,1681.83,1875.98,621.15,1924.94,966.55,745.79,113.39,6735.28,803.47,120.73,167.52,77.93,120.07,128.97,123.87,11239.7,8518.87,13499239.22,238771.92,84866.26,5527.66,381.72
2023-02-05,1308.7,579.32,1697.27,1883.2,613.6,1911.55,998.62,763.8,109.7,6662.56,801.69,123.42,169.79,76.99,118.7,130.82,121.48,11286.31,8265.6,14169826.27,223414.54,85752.04,5379.61,387.53
2023-02-06,1317.84,569.75,1690.91,1864.69,601.57,1909.54,978.76,774.78,112.11,6351.93,790.1,127.17,164.35,77.79,118.37,131.46,122.59,11334.86,8397.57,12885311.1,214168.23,85272.44,5318.26,389.41
2023-02-07,1340.96,569.91,1753.28,1830.68,593.02,1989.7,1025.45,757.73,112.79,6186.81,765.55,129.88,168.11,78.28,117.84,131.26,121.95,11962.22,8491.66,12950089.36,222783.13,85239.54,5336.02,390.71
2023-02-08,1336.96,579.69,1751.04,1779.32,611.74,1927.57,996.24,746.86,114.15,6275.15,735.88,126.5,162.08,77.13,118.21,130.01,120.94,11893.72,8596.32,12605043.32,238686.34,87099.3,5295.7,388.1
2023-02-09,1288.83,568.04,1744.68,1745.59,608.62,1992.5,966.16,734.05,118.11,6208.94,729.25,121.35,159.37,76.51,118.64,128.37,122.89,12062.8,8582.83,12114757.32,229909.57,85807.86,5398.76,381.77
2023-02-10,1235.28,553.74,1801.35,1738.36,588.31,1963.71,1014.9,729.02,119.09,6065.77,722.9,118.6,163.0,76.33,119.51,128.69,125.62,12378.7,8073.97,12833546.53,238047.06,85614.42,5564.65,384.22
2023-02-11,1274.29,565.32,1737.32,1781.55,589.45,1942.23,1044.79,732.96,125.84,6081.31,720.85,119.82,161.08,75.42,117.66,128.64,125.58,12065.6,8338.39,12972431.88,229075.34,87958.84,5525.57,383.02
2023-02-12,1266.26,590.25,1703.33,1774.06,596.61,1908.66,1023.69,703.57,125.61,6111.46,745.29,119.17,156.0,76.19,137.44,128.11,125.78,12459.64,8518.41,12401029.89,210975.76,87230.03,5627.64,384.28
2023-02-13,1326.79,610.09,1751.68,1854.75,596.1,1855.7,990.03,683.6,126.12,5983.7,689.46,118.43,155.89,76.94,116.06,129.23,125.04,12127.94,8544.69,12414470.2,203961.56,87373.26,5592.14,371.6
2023-02-14,1371.98,600.9,1813.69,1836.31,635.73,1835.14,1021.5,661.79,114.96,5756.54,676.01,119.58,160.13,75.39,116.53,128.18,125.11,12195.71,8049.72,11996642.42,209052.97,86188.33,5615.19,372.74
2023-02-15,1319.34,580.5,1868.62,1883.36,654.39,1886.92,1018.92,665.6,147.48,5902.69,685.85,116.16,170.53,75.4,115.6,127.75,125.18,14404.15,7896.63,12247076.96,222723.59,85412.5,5461.62,375.11
2023-02-16,1384.43,586.16,1825.48,1892.93,666.55,1930.78,1008.39,689.64,113.97,6128.05,710.67,113.59,171.87,74.65,116.48,128.63,124.85,11779.11,7832.64,14539230.69,212435.26,83948.54,5362.81,379.01
2023-02-17,1380.43,574.22,1797.44,1993.79,669.7,1792.58,1027.03,678.1,113.14,5744.99,680.31,114.94,174.4,75.28,116.26,129.51,125.58,12106.14,7534.04,15146502.65,205928.83,84817.93,5435.13,375.29
2023-02-18,1330.69,584.94,1721.11,2036.32,702.97,1769.22,1021.47,655.26,114.73,6033.6,698.16,108.62,167.14,75.43,116.84,130.17,125.92,13037.38,7394.35,15959622.19,210766.33,83179.85,5413.5,381.3
2023-02-19,1336.2,576.34,1736.24,2061.6,672.33,1828.29,1027.61,642.44,110.48,5865.13,670.98,109.77,172.81,74.39,117.86,131.4,125.02,12844.28,7129.06,15010485.02,213704.53,84579.11,5536.23,386.31
2023-02-20,1289.93,606.73,1720.5,2120.55,640.41,1784.11,1036.45,658.98,112.1,5884.78,699.03,108.62,173.64,75.45,118.48,129.23,124.7,12642.47,7935.32,15578382.6,201639.0,82828.73,5451.68,386.05
2023-02-21,1285.49,585.39,1776.02,2108.83,641.47,1687.07,1071.53,650.54,113.97,5950.05,687.58,106.81,170.05,75.72,119.86,127.01,124.15,12510.97,7919.88,15222127.08,205840.31,81249.7,5482.98,382.22
2023-02-22,1264.24,589.5,1786.48,2158.73,668.15,1697.19,1102.73,673.18,113.79,5985.44,682.35,105.96,169.52,75.35,116.95,127.77,125.72,12875.49,7936.86,14559173.1,203672.01,79512.38,5445.05,390.57
2023-02-23,1295.28,621.67,1804.01,2096.93,685.22,1748.13,1131.64,689.78,114.79,6166.32,675.31,104.77,178.12,75.55,115.49,125.91,127.16,13303.15,7585.73,14828938.83,201961.62,79038.12,5561.04,397.06
2023-02-24,1288.69,608.51,1817.02,2117.6,670.3,1714.02,1149.53,690.63,110.59,6088.93,683.02,102.95,178.91,75.65,114.97,127.47,128.11,14166.09,7712.59,15119915.88,201373.22,78998.05,5351.34,395.44
