date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,reit
2022-09-17,2123.11,3341.51,2093.76,2062.58,545.04,1120.59,1690.99,1987.11,113.86,3718.24,1091.68,126.84,83.67,102.38,78.43,99.22,101.04,45696.97,31425.15,27011.34,30616.11,50416.22,46647.52,102.61
2022-09-18,2100.66,3384.16,2091.59,2042.15,548.13,1121.36,1712.78,2003.91,117.39,3769.87,1114.91,129.09,85.13,102.27,78.5,99.21,101.1,44010.32,31502.66,27077.97,30691.63,50362.74,46245.45,102.74
2022-09-19,2155.12,3409.39,2074.13,2037.45,544.14,1106.55,1683.81,2012.72,117.93,3728.44,1107.22,128.13,86.01,102.18,78.48,99.16,101.02,44850.98,31324.45,26924.79,30518.01,50265.27,46005.07,102.56
2022-09-20,2153.79,3469.02,2084.91,2041.04,541.64,1118.67,1661.33,2018.18,117.74,3729.69,1115.52,126.81,83.39,102.15,78.59,99.19,100.92,44470.74,30907.09,26566.05,30111.39,50430.85,46009.3,102.57
2022-09-21,2160.8,3463.26,2069.63,2034.54,532.34,1144.3,1657.16,2011.03,120.64,3702.7,1108.43,125.82,80.88,102.22,78.42,99.23,101.05,45316.04,30833.65,26502.92,30039.83,50339.33,46004.27,102.78
2022-09-22,2200.54,3387.58,2100.27,2041.88,524.26,1103.54,1669.3,2008.24,121.35,3739.02,1141.42,127.3,83.88,102.21,78.42,99.17,101.1,45020.59,30704.66,26392.05,29914.16,50474.85,45387.09,102.62
2022-09-23,2151.63,3267.37,2120.2,1994.59,519.0,1086.6,1661.2,1958.63,120.11,3653.11,1137.76,125.1,83.43,102.29,78.43,99.14,101.19,43782.49,30271.19,26019.46,29491.85,50744.5,45692.44,102.51
2022-09-24,2200.99,3447.94,2140.74,2044.41,519.67,1113.19,1649.33,1941.68,119.58,3777.61,1142.8,126.35,84.04,102.25,78.42,99.23,101.21,43886.45,30512.21,26226.63,29726.68,50564.1,45740.24,102.49
2022-09-25,2185.22,3405.38,2019.75,2106.91,527.14,1084.71,1665.21,1964.93,120.16,3835.8,1150.89,129.33,83.59,102.36,78.38,99.32,101.18,44885.72,30777.38,26454.55,29985.01,50754.63,46042.53,102.97
2022-09-26,2202.56,3534.6,2032.73,2090.29,523.21,1083.94,1646.43,1987.98,122.5,3946.81,1145.13,134.41,81.65,102.43,78.39,99.46,101.31,44498.47,30139.81,25906.53,29363.86,50702.81,46155.02,102.93
2022-09-27,2138.7,3644.67,1987.53,2124.36,529.42,1048.78,1654.9,2022.82,126.32,3823.22,1166.54,136.54,83.73,102.36,78.35,99.55,101.24,44237.08,30660.85,26354.39,29871.49,50667.94,46443.23,103.04
2022-09-28,2116.46,3524.38,1973.19,2092.85,524.36,1015.19,1670.37,2010.32,122.44,3891.77,1180.08,134.3,82.1,102.22,78.39,99.45,101.19,43778.25,30918.26,26575.65,30122.27,50842.57,46430.01,102.8
2022-09-29,2071.1,3659.74,1971.23,2038.69,515.16,1027.35,1662.17,1984.77,118.31,4065.71,1186.12,132.87,83.96,102.36,78.37,99.5,101.36,44532.71,30796.08,26470.63,30003.23,50722.15,45976.8,103.05
2022-09-30,2016.93,3680.53,1914.17,2100.59,509.9,1012.05,1668.39,1986.83,117.23,4061.24,1193.4,136.56,84.48,102.34,78.36,99.57,101.15,44024.06,29676.05,25507.91,28912.04,50395.02,46342.66,103.47
2022-10-01,1994.22,3715.63,1974.71,2091.75,511.71,990.62,1668.22,1945.9,121.34,4073.2,1169.11,139.78,83.52,102.46,78.42,99.5,101.2,44007.09,29278.61,25166.3,28524.83,50504.29,46513.46,103.57
2022-10-02,2001.42,3695.41,1969.6,2065.63,524.93,1005.98,1609.51,1953.25,122.38,4054.39,1210.29,137.08,82.41,102.38,78.58,99.54,101.25,42826.16,28608.56,24590.35,27872.03,50721.9,46602.79,103.76
2022-10-03,2023.34,3586.51,1899.27,2060.71,526.59,982.04,1623.58,1958.53,118.43,4015.44,1208.22,136.36,80.53,102.24,78.57,99.59,101.35,42730.33,28526.32,24519.67,27791.91,51049.51,46809.39,103.47
2022-10-04,2085.86,3648.27,1886.58,2072.75,532.41,974.27,1604.69,1963.18,120.72,4149.17,1210.43,133.75,80.37,102.25,78.49,99.67,101.3,42143.57,28347.35,24365.84,27617.55,50912.54,46739.06,102.98
2022-10-05,2038.99,3805.34,1918.22,2031.13,546.64,951.87,1578.46,1930.57,118.3,4200.1,1239.47,136.94,78.81,102.29,78.56,99.77,101.36,41988.16,28488.31,24487.0,27754.88,50909.5,46603.03,103.0
2022-10-06,2037.59,3744.13,1911.81,2009.39,574.55,963.27,1605.81,1968.35,120.03,4173.63,1256.45,136.23,80.65,102.62,78.52,99.67,101.29,41536.92,28396.81,24408.34,27665.73,51209.81,46514.63,103.2
2022-10-07,2023.22,3804.32,1912.63,2043.78,578.87,979.17,1582.94,2001.31,121.22,4185.46,1243.21,139.76,79.24,102.43,78.63,99.73,101.22,42048.11,28623.51,24603.21,27886.6,51170.61,46854.55,103.12
2022-10-08,2011.18,3666.48,1883.56,2000.5,569.2,990.44,1577.9,2036.35,118.63,4273.5,1276.65,141.45,80.46,102.48,78.65,99.8,101.29,42842.09,28765.4,24725.16,28024.83,51414.38,46236.16,103.12
2022-10-09,1990.92,3675.36,1898.89,1989.56,575.11,1008.3,1578.84,2040.51,110.78,4246.61,1232.98,142.17,78.35,102.36,78.52,99.81,101.33,43207.3,28807.65,24761.48,28065.99,51434.13,46196.18,103.04
2022-10-10,1979.81,3615.73,1902.03,1998.14,591.5,983.5,1570.77,2004.02,109.31,4151.74,1224.05,144.39,76.28,102.37,78.5,99.75,101.49,43312.24,28823.44,24775.06,28081.38,51777.91,46276.43,103.38
2022-10-11,2023.5,3494.86,1895.07,1922.6,584.67,986.1,1605.31,2000.16,108.89,4091.01,1204.66,147.41,77.47,102.47,78.42,99.78,101.43,43442.32,28412.76,24422.06,27681.27,52014.48,46031.29,103.44
2022-10-12,2027.18,3363.84,1919.79,1916.19,581.53,955.02,1648.05,2026.75,109.28,4041.21,1219.39,145.18,75.6,102.54,78.51,99.69,101.51,43564.75,27727.64,23833.16,27013.79,51929.66,46196.14,103.37
2022-10-13,2105.76,3312.95,1907.84,1892.65,582.86,942.68,1651.58,1987.36,112.7,4117.73,1223.31,151.04,73.57,102.51,78.49,99.71,101.43,44632.86,28408.05,24418.01,27676.68,52040.86,45794.73,103.19
2022-10-14,2128.25,3260.06,1884.51,1911.98,586.82,929.51,1657.3,1931.89,113.24,4095.08,1231.07,148.19,71.7,102.54,78.43,99.81,101.36,45377.97,28980.56,24910.11,28234.46,51734.34,45836.85,103.64
2022-10-15,2134.75,3224.35,1912.37,1971.87,586.8,915.84,1681.01,1923.49,113.2,3998.4,1223.07,154.44,69.94,102.59,78.39,99.68,101.36,45018.5,29036.58,24958.26,28289.03,51431.19,46110.35,103.76
2022-10-16,2151.62,3226.11,1914.4,1919.14,578.91,918.63,1691.94,1867.0,115.95,3898.97,1219.26,150.64,68.32,102.62,78.43,99.5,101.19,43706.12,29708.89,25536.14,28944.04,51457.14,46450.23,103.66
2022-10-17,2156.03,3200.94,1947.99,1924.06,586.05,901.86,1673.09,1811.63,115.36,3906.57,1204.22,150.81,69.05,102.53,78.44,99.55,101.1,43469.94,28959.11,24891.67,28213.56,51515.21,46328.48,103.59
2022-10-18,2152.45,3223.14,1930.57,1911.66,584.41,878.68,1720.81,1758.72,113.82,3823.17,1235.47,149.99,68.79,102.62,78.48,99.67,101.2,43349.9,29154.21,25059.37,28403.64,51225.31,46932.3,103.76
2022-10-19,2225.32,3276.65,1907.24,1939.14,567.92,886.93,1786.54,1720.12,113.4,3857.15,1229.8,148.21,65.88,102.74,78.48,99.69,101.1,43833.75,29473.01,25333.39,28714.23,51090.27,47294.05,103.87
2022-10-20,2257.29,3245.91,1875.52,1992.44,554.6,922.04,1801.44,1701.81,114.76,3787.41,1262.68,147.1,65.82,102.7,78.37,99.74,101.33,44068.37,29345.19,25223.52,28589.7,51174.13,47090.2,104.14
2022-10-21,2383.69,3278.49,1883.3,1995.94,562.7,923.63,1796.73,1751.46,113.56,3713.72,1263.36,146.72,66.46,102.76,78.39,99.67,101.4,43810.51,29596.43,25439.48,28834.47,51225.86,47113.33,104.25
2022-10-22,2390.21,3232.65,1923.24,1971.39,551.66,928.15,1786.17,1821.74,112.78,3701.06,1220.43,143.51,64.08,102.76,78.44,99.76,101.43,44188.35,29925.41,25722.25,29154.98,51147.06,46914.22,104.36
2022-10-23,2406.78,3198.31,1953.87,1960.41,538.88,926.34,1772.58,1806.84,115.21,3605.8,1262.0,143.47,62.61,102.64,78.36,99.53,101.41,45496.18,29360.14,25236.38,28604.27,51060.29,46827.95,104.39
2022-10-24,2508.4,3167.44,1975.39,1972.12,545.56,930.02,1820.61,1807.38,115.49,3679.77,1256.53,149.87,61.76,102.7,78.45,99.39,101.26,46351.99,29369.18,25244.14,28613.07,50875.74,47169.72,104.34
2022-10-25,2548.01,3258.35,1974.77,1959.7,562.15,921.69,1722.8,1842.94,115.81,3748.47,1274.32,148.08,63.14,102.81,78.55,99.25,101.2,44976.36,29782.56,25599.46,29015.8,50501.25,46957.58,104.28
2022-10-26,2638.37,3238.18,1974.69,1991.81,574.78,912.57,1730.91,1819.05,117.87,3617.93,1286.73,148.22,64.07,102.94,78.46,85.24,101.16,45108.63,29807.13,25620.59,29039.75,50345.91,46575.35,104.39
2022-10-27,2675.4,3170.06,1965.55,1987.53,567.27,913.26,1752.41,1821.32,116.56,3543.69,1328.0,149.1,62.4,103.03,78.55,85.11,101.22,45693.22,30169.36,25931.94,29392.65,49877.04,46741.72,104.24
2022-10-28,2706.21,3167.0,2012.29,1986.46,568.15,932.17,1747.27,1858.31,115.12,3592.71,1341.25,148.86,61.44,102.98,78.72,85.27,101.31,46059.6,29534.12,25385.91,28773.76,50215.74,47196.57,104.08
2022-10-29,2785.17,3195.1,1994.07,1971.6,564.01,929.99,1756.99,1926.5,118.58,3443.17,1320.71,130.6,63.89,103.04,78.64,85.41,101.09,46413.35,28755.51,24716.67,28015.2,50222.76,47292.9,104.34
2022-10-30,2862.25,3177.14,1998.62,1912.32,563.02,920.21,1750.14,1933.94,117.53,3479.57,1364.46,146.46,63.84,103.02,78.69,85.28,101.24,46426.65,28169.03,24212.56,27443.82,49981.2,47616.21,104.69
2022-10-31,2849.51,3222.63,1893.7,1934.57,565.82,910.76,1738.18,1964.21,119.24,3507.53,1294.27,141.85,64.63,102.9,78.71,85.15,101.24,45522.44,28407.3,24417.36,27675.95,49968.23,47674.86,104.62
2022-11-01,2872.47,3090.33,1890.78,1984.31,559.67,939.65,1693.12,1932.13,119.46,3599.09,1278.88,139.08,66.79,103.02,78.59,85.25,101.17,44981.83,28149.3,24195.6,27424.59,49933.64,47648.09,104.62
2022-11-02,2909.54,3085.43,1860.64,2035.38,581.62,936.28,1632.05,1909.49,115.89,3630.6,1220.85,143.08,67.41,103.08,78.61,85.17,101.19,43911.02,28765.0,24724.82,28024.45,50084.04,47194.47,104.39
2022-11-03,2958.11,3095.74,1875.44,1998.22,584.15,926.91,1599.89,1943.38,116.4,3723.97,1196.98,141.52,67.4,103.04,78.59,85.19,101.08,43940.71,29195.79,25095.1,28444.14,50129.26,47309.18,104.63
2022-11-04,2917.82,3146.78,1907.88,1913.07,578.42,922.28,1582.27,1912.76,118.82,3705.42,1183.91,141.01,65.47,103.14,78.62,85.13,101.17,43560.43,29260.24,25150.51,28506.94,50446.49,47486.13,104.64
2022-11-05,2900.39,3167.56,1921.51,1877.61,559.1,960.7,1595.74,1915.87,119.0,3683.7,1225.66,134.63,67.05,103.16,78.77,85.24,101.17,43151.62,29251.21,25142.74,28498.14,50337.46,47152.39,104.29
2022-11-06,2861.99,3159.85,1937.35,1842.56,563.16,973.15,1604.05,1906.75,120.23,3688.67,1247.23,134.13,67.21,103.33,78.82,85.2,101.28,42540.19,30061.2,25838.97,29287.28,50491.06,47015.32,104.5
2022-11-07,2924.49,3240.45,1902.73,1824.09,541.17,984.13,1600.01,1833.43,125.14,3561.65,1194.31,137.1,65.98,103.2,78.78,85.17,101.42,42706.14,30617.45,26317.09,29829.21,50418.44,47429.37,104.42
2022-11-08,2869.19,3290.2,1829.71,1828.04,527.47,992.99,1653.96,1762.9,120.87,3510.07,1208.43,138.51,64.78,103.29,78.73,85.27,101.51,42696.95,30582.13,26286.73,29794.79,50577.4,47383.65,104.56
2022-11-09,2764.3,3312.19,1885.64,1805.93,525.48,985.68,1636.49,1718.23,122.67,3474.2,1209.64,142.85,65.08,103.3,78.76,85.43,101.73,41912.91,30904.28,26563.64,30108.65,50854.34,47450.58,104.33
2022-11-10,2813.41,3377.4,1973.78,1825.92,533.49,982.85,1561.72,1759.74,123.29,3508.48,1168.07,139.13,62.11,103.41,78.73,85.53,101.7,41455.68,31080.83,26715.38,30280.65,51447.25,47096.95,104.43
2022-11-11,2780.34,3397.38,2061.48,1813.67,557.77,1018.28,1548.61,1745.92,120.52,3585.8,1177.08,145.73,63.22,103.6,78.82,85.59,101.56,41309.82,30435.88,26161.02,29652.31,51422.32,47095.22,104.29
2022-11-12,2799.36,3279.86,2049.9,1839.8,556.01,1088.7,1556.52,1791.01,121.83,3632.0,1207.55,144.74,63.74,103.4,78.78,85.64,101.45,41342.2,30811.16,26483.59,30017.92,52091.76,47411.54,104.61
2022-11-13,2820.83,3264.98,2030.13,1785.59,555.96,1119.28,1530.49,1856.8,124.17,3492.6,1245.21,144.75,64.8,103.46,78.76,85.62,101.37,40818.76,31035.97,26676.82,30236.94,51862.32,47570.74,104.42
2022-11-14,2760.1,3211.9,2038.68,1805.58,542.21,1077.16,1512.99,1851.74,121.8,3442.35,1254.2,143.15,66.84,103.26,78.88,85.76,101.35,42258.26,31277.02,26884.02,30471.8,51770.12,47627.5,104.51
2022-11-15,2780.79,3294.83,2115.35,1776.41,580.84,1104.64,1500.57,1845.22,119.21,3449.31,1237.58,147.95,63.52,103.21,78.82,85.61,101.32,41806.99,31695.33,27243.58,30879.34,51791.28,47846.46,104.65
2022-11-16,2754.22,3318.88,2127.67,1793.07,591.02,1089.87,1528.53,1824.59,122.87,3453.94,1241.44,145.97,64.16,103.04,78.89,85.47,101.4,41446.2,31485.7,27063.39,30675.1,51676.04,47455.28,104.56
2022-11-17,2677.98,3351.5,2157.7,1840.72,588.3,1109.14,1559.36,1839.84,123.7,3300.75,1236.18,145.64,64.23,102.88,78.88,85.61,101.43,40885.7,31693.6,27242.09,30877.65,52194.7,47545.63,104.43
2022-11-18,2632.98,3299.77,2224.79,1853.36,600.29,1118.17,1566.85,1922.09,121.75,3319.72,1271.76,138.05,66.32,103.03,78.93,85.54,101.41,40400.02,32176.93,27657.53,31348.54,52604.47,47633.56,104.57
2022-11-19,2620.11,3243.32,2170.42,1903.08,608.49,1123.7,1535.38,1981.12,123.93,3270.3,1299.2,137.29,66.06,103.03,78.71,85.75,101.46,40995.87,32448.12,27890.64,31612.75,52517.0,47713.17,104.46
2022-11-20,2596.6,3253.33,2109.0,1878.51,595.13,1090.24,1517.53,2074.33,124.92,3185.0,1282.46,141.6,66.34,103.1,78.62,85.65,101.5,40219.49,31900.72,27420.11,31079.43,52573.07,47721.49,104.75
2022-11-21,2566.77,3332.61,2095.88,1934.03,597.45,1081.79,1532.36,2072.54,126.39,3243.72,1218.75,143.77,67.29,103.07,78.66,85.73,101.6,40297.21,32077.79,27572.32,31251.95,52552.14,47736.84,104.85
2022-11-22,2576.75,3342.39,2093.64,1867.08,591.31,1108.89,1521.1,2023.23,129.43,3292.04,1190.76,144.79,65.45,102.9,78.65,85.76,101.54,41405.71,32588.63,28011.41,31749.64,56614.62,47978.41,105.04
2022-11-23,2661.75,3410.23,2101.81,1833.21,596.88,1107.36,1566.21,2011.25,126.88,3306.2,1193.51,140.22,65.96,102.78,78.62,85.63,101.58,40482.13,31893.78,27414.16,31072.68,56471.05,47762.21,105.34
2022-11-24,2597.63,3405.61,2137.07,1804.3,624.82,1110.23,1533.36,2041.27,124.81,3424.12,1270.09,139.27,67.17,102.83,78.63,85.61,101.6,34612.98,31264.16,26872.96,30459.26,56557.25,47950.4,105.13
2022-11-25,2617.01,3475.29,2216.67,1792.12,623.23,1099.8,1512.38,1984.62,126.85,3527.0,1301.03,138.53,64.83,102.91,78.58,85.55,101.65,34571.7,31662.51,27215.37,30847.36,56736.16,47542.53,105.26
2022-11-26,2565.15,3488.2,2150.56,1853.54,620.6,1080.26,1520.29,2049.39,125.53,3421.77,1293.07,138.67,64.46,102.89,78.79,85.39,101.55,33495.08,32698.62,28105.95,31856.79,56451.65,47336.32,105.42
2022-11-27,2574.78,3502.07,2128.24,1839.02,615.16,1062.23,1508.95,2078.23,125.5,3367.57,1282.82,139.25,64.59,102.93,78.71,85.46,101.45,33899.31,33649.81,28923.54,32783.5,56671.17,47014.36,105.72
2022-11-28,2577.09,3458.81,2152.49,1846.74,604.42,1057.25,1533.78,2041.1,127.54,3367.41,1295.22,134.69,65.43,103.05,78.81,85.61,101.36,34644.24,34174.25,29374.32,33294.44,56636.25,46938.39,105.43
2022-11-29,2608.52,3509.64,2167.59,1841.39,605.8,1079.68,1545.58,2061.85,123.48,3460.06,1324.29,134.05,63.44,103.08,78.93,85.74,101.32,34419.67,34545.06,29693.05,33655.7,57253.04,46739.72,105.57
2022-11-30,2563.82,3517.14,2206.07,1843.24,602.36,1060.25,1601.58,2034.99,120.48,3532.92,1323.85,133.9,63.85,103.03,79.09,85.55,101.27,34514.77,34844.84,29950.72,33947.76,57091.41,46788.74,105.86
2022-12-01,2611.47,3409.85,2244.7,1824.15,594.97,1101.18,1578.8,2099.99,118.34,3525.26,1374.71,131.78,63.22,102.87,79.18,85.69,101.28,34053.29,35270.76,30316.82,34362.72,56925.29,47117.86,105.48
2022-12-02,2594.39,3454.54,2251.72,1804.97,586.27,1099.78,1553.74,2214.51,120.36,3467.02,1390.44,132.3,62.64,102.8,79.1,85.74,101.07,33881.76,35475.35,30492.67,34562.04,56567.71,47227.65,105.4
2022-12-03,2571.86,3492.68,2270.38,1838.39,596.05,1042.74,1601.03,2231.01,120.38,3510.92,1401.0,133.15,60.85,102.88,78.97,85.78,101.02,33349.39,34910.47,30007.13,34011.7,56747.15,47112.69,105.49
2022-12-04,2528.46,3568.76,2257.31,1777.86,601.25,1017.47,1529.38,2192.28,122.7,3499.59,1388.44,135.18,62.78,102.88,79.01,85.78,100.86,33107.93,34046.52,29264.53,33169.99,56792.9,46854.88,105.39
2022-12-05,2499.93,3518.76,2300.51,1762.21,611.26,1020.64,1573.49,2204.85,121.87,3518.87,1376.28,136.27,59.78,102.91,78.95,85.82,100.97,33546.84,33739.3,29000.46,32870.69,56925.44,46869.87,105.37
2022-12-06,2531.72,3540.12,2271.8,1753.16,624.95,1034.76,1552.18,2269.72,119.34,3457.67,1379.14,135.96,61.65,102.98,78.88,85.59,101.08,34037.36,34014.42,29236.94,33138.72,57313.74,46530.73,105.59
2022-12-07,2578.78,3471.53,2299.78,1749.44,609.45,1022.18,1628.64,2298.44,121.93,3462.21,1363.42,132.49,61.06,102.93,78.9,85.6,101.01,34336.77,34562.08,29707.68,33672.28,57059.81,46411.03,105.9
2022-12-08,2576.67,3422.11,2224.03,1778.05,610.22,1040.05,1624.1,2322.02,123.12,3393.65,1401.07,132.29,59.29,102.99,78.97,85.55,100.97,35202.27,34135.59,29341.09,33256.77,57097.11,46094.73,106.16
2022-12-09,2594.44,3445.79,2233.64,1771.78,581.73,1033.42,1611.33,2255.05,121.0,3477.95,1405.98,125.96,59.54,103.19,78.83,85.6,100.81,34964.02,34623.12,29760.14,33731.75,57496.16,45878.02,105.86
2022-12-10,2574.08,3479.36,2338.8,1744.49,557.2,1045.81,1648.56,2197.25,114.52,3465.54,1400.03,123.45,61.29,103.27,78.95,85.63,100.7,34463.14,34733.65,29855.15,33839.43,57985.02,45946.49,105.8
2022-12-11,2585.86,3525.01,2384.87,1766.92,566.26,1041.51,1645.14,2149.17,112.79,3554.11,1412.3,126.34,61.69,103.3,78.86,85.7,100.57,35001.08,34848.23,29953.64,33951.06,58306.62,46085.56,105.8
2022-12-12,2507.53,3649.3,2383.31,1768.73,565.13,1015.5,1695.24,2224.22,112.38,3488.05,1414.25,129.13,60.07,103.34,78.89,85.59,100.63,34425.39,35392.55,30421.5,34481.37,58567.11,46016.66,106.02
2022-12-13,2478.45,3598.97,2398.4,1758.51,566.77,1039.46,1710.0,2284.99,115.41,3423.85,1455.49,130.25,61.38,103.3,78.88,85.53,100.59,33916.17,35308.83,30349.55,34399.81,58649.37,46071.93,106.12
2022-12-14,2497.45,3746.79,2476.45,1738.79,577.18,1053.44,1650.72,2291.56,118.58,3467.24,1382.97,131.06,63.16,103.17,78.81,85.37,100.58,33756.57,36621.04,31477.45,35678.24,58641.23,46070.75,106.09
2022-12-15,2532.95,3749.0,2467.14,1734.89,572.68,1057.9,1658.52,2293.62,122.22,3474.51,1387.79,129.75,61.84,103.19,78.84,85.33,100.53,34157.82,37238.72,32008.37,36280.01,58693.33,46166.17,105.84
2022-12-16,2513.42,3872.83,2474.67,1779.43,586.19,1062.74,1644.36,2250.14,124.33,3454.12,1423.56,128.53,62.08,103.09,78.7,85.36,100.41,33209.97,37359.57,32112.24,36397.74,58518.84,46204.19,105.63
2022-12-17,2571.43,3888.24,2491.96,1784.23,572.06,1064.63,1653.34,2291.31,126.48,3375.77,1438.18,126.29,62.04,103.17,78.53,85.17,100.38,33908.15,37614.99,32331.79,36646.59,58468.41,46095.83,105.23
2022-12-18,2477.7,3815.21,2486.72,1844.83,576.73,1082.02,1661.45,2315.58,126.87,3325.44,1422.83,130.43,62.86,103.1,78.53,85.13,100.26,33501.18,36532.78,31401.58,35592.24,58353.36,46183.67,105.48
2022-12-19,2422.94,3848.46,2523.8,1816.76,564.11,1087.42,1714.63,2302.45,124.04,3437.48,1401.46,130.97,63.23,103.09,78.56,85.31,100.47,33766.52,36292.53,31195.08,35358.18,58521.69,45930.75,105.64
2022-12-20,2420.09,3791.14,2519.81,1774.85,555.26,1088.92,1704.63,2356.95,128.12,3468.02,1389.14,133.93,66.8,103.11,78.63,85.36,100.31,33052.33,36145.57,31068.76,35215.0,58549.89,45819.09,105.59
2022-12-21,2452.1,3723.27,2592.64,1748.59,565.13,1072.8,1754.88,2354.52,126.02,3419.73,1400.5,131.75,65.35,103.12,78.72,85.43,100.31,33302.94,36183.9,31101.71,35252.35,58735.66,45729.98,105.56
2022-12-22,2414.36,3703.86,2591.46,1725.91,568.39,1099.17,1695.04,2302.88,124.09,3486.43,1388.55,135.27,64.63,103.18,78.73,85.56,100.26,33616.57,36041.64,30979.43,35113.75,58210.07,45439.95,105.41
2022-12-23,2450.84,3630.96,2616.44,1762.01,590.69,1104.64,1744.55,2268.22,122.38,3469.44,1358.7,137.28,64.68,103.24,78.77,85.48,100.43,33761.51,36436.69,31318.99,35498.63,57801.47,45375.59,105.45
2022-12-24,2415.88,3600.16,2626.74,1746.58,602.05,1097.96,1756.33,2272.1,124.66,3553.09,1349.46,134.5,65.87,103.29,78.76,85.66,100.47,33989.24,35970.77,30918.51,35044.7,57622.11,45397.45,105.44
2022-12-25,2391.57,3577.6,2628.24,1758.38,614.65,1109.54,1795.83,2327.05,126.28,3628.81,1387.58,129.53,66.2,103.36,78.66,85.78,100.59,34427.95,36491.17,31365.81,35551.7,57240.53,45239.94,105.18
2022-12-26,2391.68,3637.22,2580.07,1740.09,617.83,1121.8,1731.12,2327.32,125.23,3664.13,1374.29,134.57,67.96,103.38,78.63,85.82,100.49,34651.3,36251.08,31159.45,35317.8,57433.16,45364.93,105.62
2022-12-27,2392.45,3675.62,2648.3,1808.95,609.24,1142.99,1712.74,2266.3,121.42,3614.11,1396.11,134.85,67.85,103.31,78.7,85.87,100.44,34468.99,35456.08,30476.11,34543.26,57133.59,45501.35,105.39
2022-12-28,2326.37,3675.71,2707.62,1785.07,606.35,1111.4,1769.22,2261.02,120.94,3470.61,1385.48,134.73,66.3,103.29,78.74,85.91,100.59,33963.3,35378.15,30409.12,34467.34,57229.51,45768.87,105.52
2022-12-29,2368.05,3712.52,2646.11,1824.25,626.07,1055.78,1729.73,2238.04,118.65,3414.7,1384.78,137.04,67.29,103.4,78.73,85.9,100.53,33196.49,34517.52,29669.37,33628.86,57596.47,46120.87,105.67
2022-12-30,2304.93,3784.22,2472.61,1883.14,635.73,1047.58,1784.26,2247.6,117.86,3433.47,1425.44,136.98,65.39,103.41,78.66,85.88,100.59,33466.5,34022.35,29243.75,33146.44,57396.4,46146.49,106.01
2022-12-31,2362.53,3834.27,2493.16,1869.85,663.11,1082.66,1802.35,2243.49,116.47,3458.24,1482.8,133.74,65.68,103.5,78.65,85.83,100.75,33479.59,34929.36,30023.38,34030.11,56819.93,45919.6,105.8
2023-01-01,2290.38,3898.98,2499.77,1880.76,681.03,1082.24,1839.0,2245.92,112.39,3406.6,1512.08,127.61,66.01,103.54,78.59,85.85,100.75,33092.63,36124.83,31050.93,35194.8,56601.44,45715.42,106.17
2023-01-02,2301.68,3957.99,2458.41,1936.65,685.03,1107.15,1862.93,2297.25,114.16,3553.31,1493.32,126.26,67.22,103.57,78.65,85.82,100.8,33362.97,35640.69,30634.79,34723.12,57177.22,45721.2,106.1
2023-01-03,2336.02,4038.74,2545.39,1983.4,663.54,1108.01,1870.31,2316.63,113.53,3700.05,1484.32,128.24,69.28,103.54,78.77,85.83,100.66,33449.97,36056.86,30992.51,35128.57,56951.48,45823.86,105.93
2023-01-04,2308.58,4111.88,2517.55,1995.78,646.61,1112.6,1864.22,2281.51,112.72,3661.88,1479.26,128.72,67.09,103.49,78.78,85.8,100.67,33003.82,36245.61,31154.74,35312.46,56878.56,45556.65,106.01
2023-01-05,2311.95,4031.03,2608.99,2025.99,630.28,1138.28,1896.44,2352.9,114.1,3208.48,1497.84,132.02,69.15,103.63,78.75,85.83,100.77,33413.59,36694.79,31540.84,35750.08,56774.15,45468.92,106.01
2023-01-06,2276.29,4033.16,2515.49,1981.55,609.54,1112.26,1900.66,2289.25,117.15,3122.9,1468.19,129.61,70.39,103.57,78.89,85.77,100.85,34959.94,37735.94,32435.75,36764.43,56963.63,45518.7,106.42
2023-01-07,2292.08,4152.55,2529.83,2031.07,594.5,1136.62,1839.24,2339.75,117.36,3086.59,1483.16,128.2,70.18,103.51,78.99,85.66,100.71,34743.03,37669.55,32378.69,36699.75,57018.98,45897.99,106.81
2023-01-08,2283.71,4192.6,2554.35,1945.29,619.39,1110.7,1894.5,2362.9,116.83,3097.68,1452.21,127.08,70.27,103.57,78.97,85.52,100.64,35058.79,37038.0,31835.84,36084.45,57104.07,45599.94,106.78
2023-01-09,2252.63,4209.73,2474.22,1967.7,641.75,1105.9,1899.38,2462.58,115.81,3036.57,1453.52,127.4,68.95,103.42,79.11,85.57,100.55,34628.14,37356.21,32109.36,36394.47,56893.83,45483.02,107.17
2023-01-10,2245.15,4327.43,2427.94,1943.67,644.68,1087.02,1870.85,2446.45,109.31,3015.54,1479.11,128.11,67.72,103.75,79.21,85.67,100.5,35430.98,37467.08,32204.66,36502.49,56318.42,45494.1,107.11
2023-01-11,2210.98,4432.11,2488.27,1891.45,648.69,1095.5,1901.96,2451.2,111.67,3026.98,1453.17,126.77,66.39,103.74,79.17,85.63,100.73,36208.15,38036.16,32693.8,37056.92,57207.9,45121.09,107.01
