date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,reit
2022-09-20,3194.17,2744.3,1929.38,2244.37,346.42,1173.6,1577.5,977.01,208.56,2716.55,1170.55,93.96,23.65,96.35,134.48,147.07,92.55,3177.96,9464.18,1345408.52,58510.87,38941.83,5124.82,333.38
2022-09-21,3269.91,2684.83,1914.97,2297.19,341.99,1172.22,1615.78,991.14,212.35,2698.03,1164.34,93.9,22.23,95.49,134.17,147.96,92.13,3055.69,9842.03,1306918.11,53356.0,39601.74,5229.03,336.42
2022-09-22,3290.83,2724.71,1800.35,2195.37,360.12,1213.56,1649.86,959.79,213.36,2760.77,1240.0,90.15,23.28,96.51,134.4,147.52,90.52,2862.88,10030.24,1278309.15,53048.61,40272.78,5243.65,335.32
2022-09-23,3353.17,2641.12,1904.44,2132.81,365.9,1194.09,1682.81,959.56,220.6,2676.01,1234.22,93.78,22.8,96.2,133.28,146.14,92.07,2768.19,12065.07,1361079.26,51917.93,40764.57,5141.93,336.65
2022-09-24,3342.15,2667.51,1850.76,2145.16,378.45,1201.93,1682.03,961.52,223.16,2537.33,1249.74,94.99,22.7,96.29,133.62,145.4,92.75,2783.55,10337.46,1291070.25,54873.51,40174.48,5231.53,338.32
2022-09-25,3376.61,2631.08,1835.96,2170.29,378.44,1177.73,1672.35,986.42,214.22,2476.05,1332.96,95.73,22.81,95.67,136.33,146.85,92.69,2854.36,10067.5,1377006.36,58468.2,41553.69,5248.97,335.83
2022-09-26,3363.35,2553.09,1864.53,2162.79,385.19,1222.48,1688.26,1020.35,219.52,2525.05,1357.5,97.63,23.8,94.31,136.84,146.87,92.47,2806.48,10049.24,1313671.61,63999.47,42505.55,5308.73,339.6
2022-09-27,3171.96,2581.13,1880.53,2160.06,394.82,1233.18,1767.38,1056.15,222.33,2480.95,1425.91,96.22,25.16,94.77,184.27,147.19,92.52,2735.31,10227.64,1257425.36,64620.91,42026.33,5300.92,339.66
2022-09-28,3191.93,2577.1,1840.55,2103.71,408.19,1245.97,1746.44,1072.27,223.57,2499.07,1422.69,96.32,25.11,94.01,138.49,144.65,92.39,2733.71,10048.96,1225878.82,72217.72,40759.09,5370.32,342.65
2022-09-29,3148.79,2650.67,1829.3,2115.87,410.5,1267.25,1776.28,1048.32,226.89,2409.72,1421.78,97.3,24.78,93.46,139.0,144.54,93.06,2798.47,10311.76,1202674.95,72328.35,41394.83,5333.92,339.41
2022-09-30,2997.03,2566.08,1739.91,2150.18,418.5,1194.41,1767.62,1086.45,220.38,2405.2,1435.44,96.49,25.68,93.54,137.4,143.78,92.88,2855.78,10264.92,1243078.57,80581.11,40264.44,5309.4,331.56
2022-10-01,3038.04,2452.48,1755.59,2200.5,423.16,1144.85,1818.41,1093.68,218.8,2349.58,1426.07,97.93,25.69,93.94,139.17,144.32,91.42,2864.38,10231.33,1220774.28,89153.12,41248.77,5353.5,328.34
2022-10-02,3191.97,2614.63,1739.53,2267.63,412.57,1178.51,1896.84,1068.71,211.79,2251.61,1395.85,99.24,26.87,93.87,139.89,144.87,90.12,2839.82,10450.57,1173006.7,86253.17,41604.89,5397.16,321.25
2022-10-03,3157.45,2646.94,1703.61,2145.75,401.21,1178.97,1845.37,1052.33,208.24,2218.07,1381.31,96.11,26.56,93.08,139.25,145.9,89.71,2770.33,10605.83,1177099.35,84557.07,41607.38,5314.35,321.2
2022-10-04,3326.46,2695.16,1705.26,2075.73,403.44,1189.76,1867.16,1102.2,205.85,2239.65,1436.52,95.01,26.4,91.7,138.78,145.6,88.85,2739.7,10635.88,1273726.06,84660.49,42245.72,5318.89,322.26
2022-10-05,3364.02,2658.15,1700.6,2098.93,410.07,1187.82,1877.55,1110.47,204.07,2328.86,1437.33,96.37,26.49,91.57,140.06,144.28,87.58,2739.94,10650.7,1218531.73,87139.42,42596.85,5266.45,322.69
2022-10-06,3316.65,2669.2,1744.21,2003.02,405.8,1199.29,1865.72,1125.28,205.85,2439.69,1443.9,92.17,27.01,91.39,140.59,144.34,87.75,2692.98,10621.14,1276481.03,86867.02,43189.94,5194.66,317.45
2022-10-07,3308.66,2605.77,1743.0,2027.5,403.17,1207.81,1861.05,1129.92,199.2,2474.65,1399.36,91.15,26.93,91.17,140.71,145.33,87.88,2609.39,10926.71,1276353.29,88664.2,42081.24,5025.26,313.69
2022-10-08,3335.08,2545.37,1765.78,2013.89,397.61,1240.34,1808.16,1125.12,209.04,2469.7,1456.56,85.76,27.64,91.1,140.25,145.0,87.58,2650.18,10806.49,1245497.06,86563.14,42438.49,4824.67,315.89
2022-10-09,3334.78,2483.58,1769.38,1999.08,394.5,1236.17,1814.49,1142.29,208.6,2459.45,1494.89,82.34,28.41,90.35,139.4,146.04,88.36,2806.89,10490.55,1174021.97,89639.7,43547.53,4907.75,319.15
2022-10-10,3409.55,2424.3,1756.06,1993.41,394.43,1201.63,1804.94,1181.11,203.96,2444.74,1458.54,83.39,29.03,90.93,140.17,144.34,88.78,2897.21,10376.88,1165178.83,88587.72,43215.81,4956.2,313.73
2022-10-11,3388.9,2381.86,1773.2,1968.46,403.41,1208.14,1738.7,1214.28,203.06,2461.2,1468.33,83.71,29.32,90.39,140.48,145.57,87.84,2921.18,10388.02,1226701.03,86593.54,43736.01,4981.53,307.61
2022-10-12,3442.8,2369.8,1722.99,2017.04,409.54,1216.12,1797.16,1213.69,196.91,2394.37,1486.5,85.15,31.0,122.0,140.7,145.91,87.11,2954.8,10211.28,1191513.27,82303.48,42182.24,5045.7,311.82
2022-10-13,3458.69,2263.39,1769.72,1943.11,419.04,1290.93,1703.86,1215.34,203.5,2370.48,1489.11,87.83,30.54,89.69,141.17,146.73,88.47,2921.32,10097.18,1208012.89,87932.19,42438.48,5223.99,306.62
2022-10-14,3482.64,2311.41,1792.4,1982.34,420.25,1285.71,1684.35,1174.18,202.21,2356.7,1466.37,89.76,29.02,89.5,142.32,145.01,89.35,2999.62,10355.5,1325965.04,87451.74,43115.21,5120.52,306.64
2022-10-15,3503.37,2423.55,1760.76,1947.64,421.02,1297.09,1686.99,1182.85,197.82,2300.1,1496.63,87.66,29.9,89.53,142.56,145.79,90.24,2896.73,10376.73,1435623.19,93084.86,42033.71,5108.65,302.27
2022-10-16,3539.76,2490.3,1855.03,1937.86,414.42,1309.31,1704.22,1161.24,208.56,2300.95,1505.34,87.0,29.65,91.04,143.42,143.58,90.44,2842.12,10196.95,1997417.7,98044.91,41750.08,5072.23,298.16
2022-10-17,3533.07,2560.98,1820.32,1877.54,404.58,1309.92,1734.24,1144.55,209.14,2313.02,1480.21,90.44,29.43,90.56,143.97,142.68,89.75,2829.76,10719.44,1508155.49,110598.82,41283.99,5189.79,298.12
2022-10-18,3506.35,2587.17,1858.51,1938.18,405.75,1330.99,1634.58,1101.74,206.7,2274.54,1570.34,90.0,30.02,91.92,145.32,142.72,90.53,2834.04,10280.09,1605248.81,98628.22,40638.05,5154.62,299.07
2022-10-19,3465.93,2572.27,1843.15,1992.05,395.93,1342.86,1673.59,1118.21,212.99,2268.1,1520.45,93.89,29.51,91.78,146.91,143.82,89.9,2861.61,10389.81,1526994.17,101413.05,41108.13,5166.0,299.76
2022-10-20,3340.77,2588.48,1859.85,2096.34,399.33,1306.12,1676.48,1140.68,212.46,2313.0,1500.59,96.38,30.32,90.89,145.81,141.68,89.94,2825.38,10186.18,1631469.22,97199.21,41013.54,5131.56,298.18
2022-10-21,3404.15,2540.84,1817.88,2086.71,397.43,1356.38,1752.2,1131.33,211.29,2215.81,1488.71,98.62,29.55,90.34,146.48,141.74,88.8,2776.62,10454.71,1684179.15,95587.16,42036.47,5146.85,293.2
2022-10-22,3392.11,2455.2,1801.53,2164.13,393.3,1310.69,1775.52,1161.97,222.98,2263.08,1550.27,96.22,30.13,90.28,146.35,142.45,88.66,2768.6,10677.85,1724592.95,98960.95,41862.77,5128.27,296.7
2022-10-23,3342.3,2562.57,1797.01,2167.78,386.92,1316.77,1808.1,1184.93,219.62,2170.74,1500.14,96.62,29.52,89.53,145.85,143.72,88.85,2776.4,10462.59,1675651.63,90655.33,43250.54,5350.74,296.58
2022-10-24,3378.09,2594.49,1829.72,2236.78,392.68,1328.92,1831.13,1195.04,223.42,2076.59,1464.4,101.41,29.44,89.9,147.39,143.77,88.58,2927.38,10208.44,1593454.27,85392.94,42653.27,5269.87,299.09
2022-10-25,3346.59,2503.57,1845.73,2175.22,389.25,1310.62,1864.52,1197.12,222.38,2068.41,1445.55,102.5,29.61,89.76,149.66,143.15,88.81,2928.09,10074.0,1585257.73,90531.66,42840.88,5323.13,299.42
2022-10-26,3518.4,2581.07,1851.75,2278.52,396.86,1358.28,1896.23,1182.87,225.11,2099.63,1509.28,103.5,30.22,90.57,148.66,142.51,87.72,2991.26,9834.99,1611274.73,91887.88,42593.74,5390.87,297.11
2022-10-27,3495.17,2514.52,1835.66,2272.03,391.06,1409.92,2024.78,1193.37,221.64,2216.49,1538.18,100.6,30.62,89.55,147.79,142.7,87.77,3080.05,9789.63,1630942.03,93669.45,41929.32,5338.51,294.75
2022-10-28,3589.06,2682.19,1830.39,2262.34,390.45,1336.82,1952.99,1193.3,224.02,2236.07,1559.78,101.02,30.01,89.61,147.66,140.98,87.37,3123.83,9700.97,1656305.63,93712.53,42068.84,5276.79,291.38
2022-10-29,3532.45,2855.59,1844.38,2272.32,385.57,1416.04,1966.09,1190.1,230.92,2198.36,1562.18,101.74,30.92,90.7,146.36,141.29,88.17,2985.75,9946.73,1569530.0,100926.72,41690.46,5303.82,291.08
2022-10-30,3561.33,2887.79,1876.93,2284.15,384.39,1400.23,1950.85,1149.4,238.57,2183.83,1541.65,98.6,32.53,90.74,144.95,142.11,88.23,3081.81,9958.81,1499132.66,103257.79,41294.73,5264.35,287.3
2022-10-31,3612.22,2863.63,1873.94,2356.04,385.06,1391.29,2026.82,1103.77,246.18,2201.07,1509.2,100.85,32.45,91.17,142.67,142.97,89.35,2928.83,9921.08,1484734.01,105618.72,41244.78,5288.88,291.49
2022-11-01,3478.7,2826.9,1842.16,2355.02,352.78,1398.45,2000.08,1101.33,251.0,2260.52,1482.93,101.14,33.13,90.0,141.37,140.25,88.48,2984.54,9840.98,1411492.19,99239.56,41348.22,5294.09,289.49
2022-11-02,3543.19,2838.07,1862.96,2342.15,350.24,1400.79,1978.87,1079.09,246.71,2292.42,1462.8,102.05,33.24,89.53,141.45,140.8,108.85,2931.07,10051.85,1375537.83,94162.67,42176.19,5332.03,293.16
2022-11-03,3496.66,2796.03,1863.8,2400.16,340.31,1421.96,1979.63,1082.3,235.58,2294.87,1464.39,103.33,33.36,89.67,142.79,139.29,89.43,2896.23,9775.22,1403669.07,103506.65,41918.52,5396.8,291.33
2022-11-04,3430.8,2776.44,1826.6,2406.0,345.39,1419.5,2031.12,1076.08,234.27,2317.65,1459.78,104.96,31.99,90.26,143.94,139.88,90.1,2938.25,10066.87,1392564.64,101337.48,41918.59,5272.48,291.53
2022-11-05,3426.56,2830.96,1822.82,2488.98,340.16,1416.52,2054.36,1079.61,226.41,2411.3,1470.41,99.13,32.02,89.94,143.71,139.14,88.57,2943.29,10152.15,1472894.47,95812.72,41315.06,5303.12,296.99
2022-11-06,3483.86,2848.24,1802.88,2466.4,348.04,1423.26,2056.05,1079.68,227.33,2404.75,1441.63,101.59,32.46,90.64,145.32,138.21,89.41,2987.95,10330.34,1385908.65,92894.22,41766.05,5218.05,301.98
2022-11-07,3499.01,2947.97,1834.59,2400.61,339.2,1405.96,2042.81,1126.62,225.5,2407.23,1430.85,104.13,32.59,92.26,144.66,140.13,88.8,3095.14,10139.16,1430626.65,88879.04,42769.68,5048.33,305.72
2022-11-08,3520.84,3043.21,1867.37,2361.52,346.09,1383.28,2095.72,1138.91,230.01,2542.84,1452.58,106.87,32.35,92.16,142.17,140.39,88.14,3089.38,10340.09,1528484.03,84119.29,42108.57,5080.69,307.34
2022-11-09,3286.08,2945.45,1861.14,2351.0,342.73,1436.74,2067.68,1155.45,237.0,2596.34,1504.91,108.7,32.54,91.67,143.76,139.92,88.56,2997.26,10680.4,1658082.28,89816.23,42024.18,5146.43,304.14
2022-11-10,3191.11,2894.85,1874.28,2326.53,346.32,1419.36,2102.77,1102.53,224.41,2539.1,1530.43,110.22,32.59,92.31,143.65,141.48,88.32,2965.36,10309.59,1836849.46,88716.74,41848.94,5349.24,302.64
2022-11-11,3245.78,2954.33,1923.26,2375.43,344.49,1394.32,2177.9,1114.35,226.88,2512.94,1491.24,113.63,32.16,92.16,144.2,143.22,87.56,3023.03,10440.26,1872266.59,105422.22,40292.28,5418.83,305.85
2022-11-12,3253.0,2901.3,2002.7,2469.03,342.46,1452.08,2137.11,1139.94,300.57,2374.72,1536.51,112.59,32.78,92.79,144.42,145.25,87.92,3144.04,10553.67,1873378.75,102786.68,40126.82,5450.47,307.22
2022-11-13,3207.18,2799.06,2013.64,2496.2,348.17,1461.22,2215.92,1172.31,233.67,2346.99,1492.92,109.49,32.53,92.36,143.21,143.76,87.36,3089.32,10420.03,1925222.13,106767.9,40584.79,5430.76,301.15
2022-11-14,3251.84,2764.83,2065.12,2488.95,333.25,1458.5,2250.28,1140.72,230.81,2347.4,1514.6,114.22,32.85,93.38,142.32,141.25,87.12,3125.22,10527.49,1990348.0,108549.96,40497.03,5316.34,296.88
2022-11-15,3334.21,2763.35,2164.48,2450.68,329.0,1464.02,2221.45,1171.28,223.92,2346.1,1476.72,117.08,31.25,93.72,142.73,142.36,85.99,3133.47,10474.88,1879478.47,112512.03,40734.92,5244.06,294.88
2022-11-16,3324.57,2796.89,2098.64,2422.21,324.46,1491.07,2213.48,1214.78,230.72,2327.24,1448.77,118.04,31.83,93.84,142.29,143.44,86.45,3141.27,10725.92,1648679.04,113595.83,40770.91,5276.06,294.18
2022-11-17,3335.37,2814.62,2083.53,2445.75,320.41,1534.16,2183.99,1223.64,228.27,2411.53,1458.48,121.67,30.42,94.12,144.08,144.35,86.31,3167.9,10640.0,1576418.5,110387.75,40481.43,5433.54,292.36
2022-11-18,3404.52,2669.66,2097.0,2396.34,334.52,2033.78,2109.03,1213.27,223.85,2380.3,1422.04,121.22,31.12,95.26,145.08,144.56,85.64,3030.5,10733.09,1520543.65,98605.57,39742.83,5368.49,291.59
2022-11-19,3412.22,2717.09,2111.42,2321.32,332.98,1520.23,2165.78,1206.73,232.98,2374.04,1424.39,124.05,31.27,94.81,144.66,143.1,86.61,3119.86,11018.34,1427391.48,105140.22,39798.48,5336.62,286.43
2022-11-20,3395.57,2795.64,2059.21,2368.38,326.97,1559.74,2205.3,1202.58,241.93,2388.59,1466.09,120.4,30.62,94.63,144.54,143.06,86.19,3046.73,10866.13,1382434.41,107214.72,39327.61,5467.08,285.54
2022-11-21,3362.47,2767.33,2179.53,2496.17,335.54,1546.82,2193.72,1167.69,242.8,2417.33,1468.95,114.11,30.96,94.3,145.15,142.84,86.1,3037.17,10758.21,1304410.47,112260.41,38068.2,5521.16,284.65
2022-11-22,3325.38,2788.28,2277.89,2443.14,348.73,1542.7,2168.88,1190.22,244.12,2321.99,1426.06,116.52,30.97,94.97,145.94,142.06,85.8,3042.25,10630.1,1381235.95,111949.74,37832.67,5635.43,291.58
2022-11-23,3242.85,2636.46,2248.21,2430.43,343.3,1532.06,2250.89,1185.54,250.79,2333.85,1403.93,116.68,30.93,94.53,142.83,141.53,85.89,3133.65,10095.92,1449198.48,120364.07,38472.69,5737.56,297.85
2022-11-24,3262.77,2651.61,2195.75,2366.25,339.55,1542.88,2191.0,1201.16,251.87,2290.49,1432.13,117.18,30.98,96.12,143.05,142.16,86.91,3187.69,9993.34,1492440.95,123586.31,38120.4,5566.65,297.86
2022-11-25,3308.3,2607.07,2343.84,2360.91,334.72,1549.74,2206.34,1262.51,246.53,2336.34,1400.93,115.47,31.23,95.41,142.66,141.81,86.52,3139.64,10051.11,1592591.18,122382.82,38652.59,5600.31,299.67
2022-11-26,3343.12,2611.2,2279.43,2378.32,342.52,1580.43,2174.74,1276.88,244.69,2381.23,1364.73,113.82,31.28,95.87,144.77,140.52,86.35,3083.42,10187.09,1511124.84,112152.75,38561.52,5520.66,311.05
2022-11-27,3295.21,2579.08,2237.01,2343.48,343.57,1604.42,2201.62,1290.54,252.64,2312.44,1379.49,106.54,32.16,95.79,147.33,141.99,86.46,3094.21,10529.42,1564206.44,108488.31,38700.78,5507.98,318.36
2022-11-28,3399.74,2464.24,2271.77,2336.7,331.63,1683.63,2187.95,1324.87,254.61,2371.39,1351.73,104.9,32.03,96.19,146.1,142.0,86.3,3087.74,10699.92,1614199.72,103900.43,37692.3,5519.03,315.71
2022-11-29,3486.17,2551.33,2203.12,2365.27,325.63,1689.23,2173.59,1343.68,252.43,2391.99,1291.76,101.59,32.01,95.79,147.99,141.55,85.22,3091.31,10656.66,1721109.27,92227.43,38164.64,5432.57,313.28
2022-11-30,3643.16,2515.06,2203.02,2253.18,324.06,1701.29,2229.12,1358.86,261.3,2481.69,1285.4,99.86,31.07,96.31,148.39,140.5,85.29,3111.81,10384.03,1640174.2,85867.03,37799.34,5466.43,315.36
2022-12-01,3600.85,2517.34,2337.11,2356.32,340.86,1697.92,2308.34,1353.09,252.08,2501.48,1276.32,96.63,30.53,95.14,148.4,142.39,85.19,3005.88,10310.23,1584142.85,78481.71,37395.39,5496.79,315.54
2022-12-02,3501.21,2447.14,2324.6,2349.72,345.75,1684.15,2277.98,1303.91,250.6,2484.42,1230.86,96.09,30.59,96.12,147.81,143.58,86.24,2963.17,9929.4,1513943.94,82235.16,37836.45,5428.97,322.84
2022-12-03,3393.68,2483.69,2328.93,2300.87,348.18,1647.84,2345.01,1361.39,259.13,2521.61,1205.09,109.88,31.1,96.8,148.82,143.32,87.89,2932.47,9618.94,1631880.53,80217.01,38766.0,5468.47,325.86
2022-12-04,3410.75,2519.96,2193.35,2327.38,339.77,1632.69,2213.06,1323.93,263.4,2526.7,1207.79,94.83,30.32,97.4,148.68,140.91,87.25,2885.06,9475.82,1592552.05,77839.61,39505.87,5505.91,319.33
2022-12-05,3320.18,2594.94,2149.95,2288.79,336.77,1671.27,2179.49,1388.94,261.45,2506.25,1221.52,97.21,30.43,98.82,150.45,139.2,87.5,2837.45,9313.86,1613248.02,71920.49,40061.59,5520.89,319.49
2022-12-06,3400.6,2656.75,2266.14,2337.85,342.8,1631.57,2191.32,1411.7,264.8,2632.85,1200.37,97.93,29.23,100.29,150.32,140.33,87.15,2884.42,9459.48,1649301.56,72342.78,39376.05,5471.18,318.57
2022-12-07,3345.29,2681.31,2361.14,2184.69,345.48,1587.18,2172.47,1411.46,263.41,2584.71,1204.37,96.53,27.97,100.48,149.6,141.68,88.66,2829.16,9246.5,1596250.78,74113.53,38419.6,5476.98,319.6
2022-12-08,3493.1,2693.76,2350.87,2182.83,352.7,1643.5,2112.04,1457.7,273.02,2710.12,1194.08,94.56,28.99,99.84,149.56,140.54,88.35,2874.58,9214.79,1693157.28,75642.76,39282.53,5449.8,319.6
2022-12-09,3515.46,2698.34,2399.13,2298.84,338.83,1632.77,2155.14,1428.57,266.1,2707.75,1133.25,97.6,29.69,98.45,149.73,142.93,89.04,2863.59,9296.37,1822554.99,70200.01,39612.61,5478.29,323.17
2022-12-10,3597.16,2666.88,2423.56,2317.98,336.43,1675.04,2201.14,1466.05,265.32,2676.43,1116.95,96.91,29.96,98.77,148.84,140.2,88.88,2860.28,9544.65,1797007.97,65524.67,39128.22,5448.84,319.95
2022-12-11,3589.22,2735.52,2373.95,2406.46,338.07,1654.91,2267.02,1458.32,263.21,2611.28,1094.17,96.74,30.81,98.86,148.68,139.36,89.29,2784.33,9854.04,1657120.92,65870.98,37935.02,5400.84,319.46
2022-12-12,3615.21,2763.15,2321.57,2353.29,338.67,1657.07,2257.73,1459.0,271.34,2793.36,1159.46,98.93,32.31,99.5,150.0,138.68,89.6,2766.76,10076.45,1657714.93,65337.09,38596.45,5373.5,324.04
2022-12-13,3633.76,2743.54,2349.07,2437.31,335.95,1729.18,2204.29,1502.36,259.07,2873.1,1145.93,100.99,31.83,100.1,148.6,140.38,88.73,2845.96,10381.27,1713638.18,62140.41,37445.68,5432.73,316.02
2022-12-14,3696.02,2792.15,2305.35,2428.74,329.7,1687.11,2171.93,1530.66,258.69,2946.1,1143.37,98.73,31.7,98.77,148.67,140.49,88.8,2804.32,10953.57,1619898.53,66220.42,36595.37,5498.11,320.77
2022-12-15,3830.1,2851.95,2274.92,2373.62,310.19,1676.7,2123.89,1551.64,265.08,2958.5,1162.25,95.48,30.3,99.82,147.5,141.39,88.94,2866.01,10966.5,1643712.56,68210.05,36805.34,5417.45,314.92
2022-12-16,3620.96,2857.06,2326.0,2449.57,309.72,1704.54,2145.06,1519.25,264.21,3045.0,1136.09,91.51,29.42,99.21,147.14,142.56,89.55,2908.41,11215.97,1602197.84,68989.13,37445.17,5363.69,315.67
2022-12-17,3633.42,2784.35,2332.14,2529.79,311.14,1704.52,2212.38,1573.78,264.92,3036.56,1104.78,90.92,28.98,100.4,147.53,140.8,88.91,2999.2,11240.84,1587001.25,70437.5,37402.06,5387.75,318.04
2022-12-18,3588.16,2616.28,2201.91,2447.03,303.06,1681.38,2119.14,1529.08,279.6,2958.01,1041.8,90.12,30.67,100.08,148.25,138.72,88.56,2952.03,11572.23,1642637.51,72706.24,37311.63,5390.08,316.72
2022-12-19,3495.02,2835.17,2243.7,2505.31,302.47,1631.87,2057.97,1532.71,269.14,2982.49,1042.75,88.63,30.2,99.04,149.37,139.43,90.56,2973.33,11719.68,1598264.18,77452.6,37769.51,5485.67,317.85
2022-12-20,3529.18,2922.94,2268.07,2505.21,312.31,1615.76,2083.96,1558.71,262.41,3031.05,1058.18,89.75,30.86,99.69,150.47,140.39,91.27,2927.76,12126.39,1598875.64,76747.83,37287.37,5428.4,320.38
2022-12-21,3441.75,2791.67,2163.32,2527.34,320.64,1572.16,2028.55,1592.84,256.13,3000.04,1034.78,87.19,31.9,98.95,148.45,138.78,91.27,2971.36,11828.58,1677263.08,73481.84,37545.59,5558.4,319.15
2022-12-22,3431.94,2762.24,2308.99,2528.3,308.05,1562.23,2065.32,1567.52,255.3,2949.1,1073.27,87.66,33.06,98.01,147.44,139.15,91.53,3012.34,11920.04,1680491.61,72040.23,37564.85,5507.34,322.53
2022-12-23,3474.37,2675.65,2276.9,2496.0,318.61,1582.91,2165.23,1585.32,258.59,2927.19,1069.42,83.55,31.64,98.06,148.42,138.9,92.19,2931.6,11453.1,1697771.3,72912.35,37629.44,5472.88,321.6
2022-12-24,3424.96,2738.84,2272.61,2512.33,311.89,1524.61,2154.71,1594.25,279.31,2951.59,1096.07,83.76,31.54,99.42,150.03,139.59,93.25,2904.45,11476.26,1900435.27,72266.08,38274.84,5586.21,309.61
2022-12-25,3412.75,2632.0,2282.53,3250.39,317.45,1573.69,2243.8,1603.2,264.54,2906.6,1093.78,82.42,30.99,99.28,149.13,136.85,92.84,2824.6,11240.08,1837985.86,73123.04,37657.67,5512.68,305.52
2022-12-26,3331.02,2585.39,2234.74,2528.08,312.95,1557.34,2194.97,1613.74,253.71,3011.3,1095.35,84.94,29.55,100.06,148.25,137.99,94.07,2840.32,10598.34,1837615.47,68338.72,36994.0,5449.68,303.62
2022-12-27,3417.95,2559.43,2254.57,2583.72,318.76,1450.15,2122.23,1629.17,267.11,3015.27,1064.26,82.97,28.32,100.92,149.07,137.6,95.16,2849.13,10345.13,1929068.16,70524.9,36134.36,5385.74,301.7
2022-12-28,3442.53,2536.79,2262.42,2614.1,321.94,1487.42,2155.42,1604.29,273.85,3082.47,1075.46,81.8,28.3,100.37,149.48,137.24,96.22,2828.63,10349.77,1869848.53,74374.92,37037.46,5536.06,304.41
2022-12-29,3552.81,2529.46,2210.36,2571.24,318.44,1435.07,2178.78,1547.34,269.26,3056.37,1117.29,82.99,28.96,100.0,150.05,136.68,96.17,2945.88,10390.91,1765828.48,73304.55,37261.32,5671.76,305.65
2022-12-30,3558.26,2539.8,2221.32,2621.54,321.24,1386.25,2193.21,1489.44,274.56,3141.86,1129.87,79.55,28.85,100.56,151.57,136.64,96.85,2965.7,10511.61,1708924.77,69070.1,36482.07,5591.59,306.65
2022-12-31,3344.58,2538.21,2249.07,2638.87,325.06,1399.47,2149.8,1454.95,266.89,3253.96,1124.99,77.04,28.44,99.26,152.13,137.39,97.33,2976.24,10370.61,1574723.1,69558.13,35936.89,5486.6,306.3
2023-01-01,3408.73,2515.92,2202.35,2624.15,341.56,1406.91,2084.52,1461.11,264.78,3298.55,1127.33,77.65,29.0,100.85,154.34,138.19,98.45,2987.75,10222.1,1492746.67,68933.8,35774.49,5382.52,314.16
2023-01-02,3351.48,2532.92,2169.62,2597.44,341.77,1433.11,2103.61,1409.8,273.62,3366.55,1124.78,80.66,27.75,100.92,153.04,138.43,98.12,2866.92,10364.89,1394777.82,70636.36,35863.74,5327.67,315.13
2023-01-03,3401.12,2650.9,2062.41,2561.82,344.29,1461.28,2062.99,1416.38,271.72,3371.18,1141.15,81.99,27.87,100.76,154.5,138.36,96.25,2824.8,10224.98,1326563.3,72376.81,35314.38,5219.99,319.35
2023-01-04,3427.81,2651.19,2089.88,2561.82,338.51,1492.64,2107.79,1483.34,277.81,3500.35,1192.73,78.91,28.38,100.06,155.37,139.93,96.49,2866.65,10610.48,1323622.64,68220.76,36168.54,5227.83,319.93
2023-01-05,3362.27,2616.09,2129.64,2571.88,328.39,1509.36,2054.65,1518.58,269.96,3439.3,1234.22,78.77,28.31,99.18,157.99,139.28,97.48,2942.33,10240.49,1357129.78,70941.87,35403.55,5197.74,317.47
2023-01-06,3269.13,2535.04,2158.14,2686.94,325.96,1502.58,2152.46,1573.01,252.71,3443.45,1257.95,77.17,27.78,100.69,159.61,139.57,98.51,3066.85,10264.36,1372215.62,76999.37,35510.15,5244.12,316.82
2023-01-07,3309.26,2543.68,2109.81,2789.12,325.06,1556.24,2129.39,1608.64,244.75,3398.58,1255.22,75.75,28.06,100.34,158.87,140.16,97.33,3210.78,10259.57,1414362.63,80821.54,35663.47,5251.2,319.51
2023-01-08,3295.75,2531.93,2116.62,2832.15,311.64,1522.78,2197.71,1549.58,234.13,3312.15,1240.65,74.01,27.69,100.19,156.75,139.78,96.35,3201.35,10361.26,1402835.4,84380.86,35258.0,5170.84,324.71
2023-01-09,3335.93,2521.14,2113.07,2835.03,320.87,1515.42,2234.47,1515.62,241.17,3299.56,1259.18,74.59,27.97,100.58,157.52,143.15,97.15,3224.46,10281.96,1552310.54,84704.79,35267.32,5155.44,314.43
2023-01-10,3271.42,2530.3,2197.62,2910.61,319.17,1487.83,2204.74,1475.63,252.29,3381.63,1269.43,75.95,29.17,99.17,159.46,141.06,97.09,3093.78,10290.39,1583433.63,88654.57,35636.52,5206.85,315.79
2023-01-11,3216.72,2530.6,2191.35,2944.68,323.98,1420.72,2208.65,1513.4,252.08,3440.93,1251.54,76.54,28.5,98.43,159.67,142.44,96.75,3124.34,10257.78,1566035.03,95695.93,36002.19,5216.38,312.33
2023-01-12,3153.36,2509.27,2236.31,3015.29,324.29,1426.62,2261.26,1494.79,250.32,3441.26,1261.77,76.52,27.71,98.4,161.11,139.59,97.07,3105.3,10011.2,1621682.72,95934.16,35886.17,5225.45,309.26
2023-01-13,3135.7,2577.32,2178.23,2930.2,314.84,1494.15,2179.89,1494.84,244.04,3499.76,1287.66,74.39,28.1,97.51,160.85,138.32,97.17,3062.17,10216.26,1754219.53,86826.81,36419.45,5231.85,312.12
